1779957977.776502 server started (1113832): version 3.6, socket /home/skynet/sockets/tmux-1000/verbose-test, protocol 8
1779957977.776570 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957977.776586 using libevent 2.1.12-stable poll
1779957977.776594 using ncurses 6.5 20251123
1779957977.839311 args_parse: 37 = v (type STRING)
1779957977.839319 args_parse: 38 = split-window -v (type COMMANDS)
1779957977.839330 args_parse: 39 =  (type STRING)
1779957977.839339 args_parse: 40 = #{?#{>:#{window_panes},1},,-}Swap Up (type STRING)
1779957977.839348 args_parse: 41 = u (type STRING)
1779957977.839357 args_parse: 42 = swap-pane -U (type COMMANDS)
1779957977.839366 args_parse: 43 = #{?#{>:#{window_panes},1},,-}Swap Down (type STRING)
1779957977.839372 args_parse: 44 = d (type STRING)
1779957977.839382 args_parse: 45 = swap-pane -D (type COMMANDS)
1779957977.839391 args_parse: 46 = #{?pane_marked_set,,-}Swap Marked (type STRING)
1779957977.839399 args_parse: 47 = s (type STRING)
1779957977.839408 args_parse: 48 = swap-pane (type COMMANDS)
1779957977.839415 args_parse: 49 =  (type STRING)
1779957977.839422 args_parse: 50 = Kill (type STRING)
1779957977.839431 args_parse: 51 = X (type STRING)
1779957977.839438 args_parse: 52 = kill-pane (type COMMANDS)
1779957977.839446 args_parse: 53 = Respawn (type STRING)
1779957977.839455 args_parse: 54 = R (type STRING)
1779957977.839467 args_parse: 55 = respawn-pane -k (type COMMANDS)
1779957977.839480 args_parse: 56 = #{?pane_marked,Unmark,Mark} (type STRING)
1779957977.839488 args_parse: 57 = m (type STRING)
1779957977.839499 args_parse: 58 = select-pane -m (type COMMANDS)
1779957977.839514 args_parse: 59 = #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom} (type STRING)
1779957977.839522 args_parse: 60 = z (type STRING)
1779957977.839533 args_parse: 61 = resize-pane -Z (type COMMANDS)
1779957977.839623 cmd_parse_build_commands: display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1779957977.839643 args_parse_flags: next -Ft=
1779957977.839651 args_parse_flags: -F
1779957977.839658 args_parse_flag_argument: -t = =
1779957977.839666 args_parse_flags: next #{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}
1779957977.839674 args_parse: flags end at 2 of 5
1779957977.839683 args_parse: 2 = #{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}} (type STRING)
1779957977.839696 args_parse: 3 = select-pane -t = ; send-keys -M (type COMMANDS)
1779957977.839760 args_parse: 4 = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } (type COMMANDS)
1779957977.839844 cmd_parse_build_commands: if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1779957977.839861 args_parse_flags: next -n
1779957977.839870 args_parse_flags: -n
1779957977.839878 args_parse_flags: next MouseDown3Pane
1779957977.839887 args_parse: flags end at 2 of 4
1779957977.839896 args_parse: 2 = MouseDown3Pane (type STRING)
1779957977.839963 args_parse: 3 = if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } } (type COMMANDS)
1779957977.840033 cmd_parse_build_commands: bind-key -n MouseDown3Pane { if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } } }
1779957977.840056 cmdq_get_command: [bind-key/0x725c34a40900] group 1142
1779957977.840068 cmdq_append <global>: [bind-key/0x725c34a40900]
1779957977.840079 yylex_token: end at WS
1779957977.840087 yylex_token: bind
1779957977.840097 yylex_token: end at WS
1779957977.840106 yylex_token: -n
1779957977.840116 yylex_token: end at WS
1779957977.840125 yylex_token: M-MouseDown3Pane
1779957977.840138 yylex_token: end at WS
1779957977.840149 yylex_token: display-menu
1779957977.840158 yylex_token: end at WS
1779957977.840168 yylex_token: -t=
1779957977.840176 yylex_token: end at WS
1779957977.840187 yylex_token: -xM
1779957977.840195 yylex_token: end at WS
1779957977.840206 yylex_token: -yM
1779957977.840216 yylex_token: end at WS
1779957977.840224 yylex_token: -T
1779957977.840236 yylex_token: end at WS
1779957977.840246 yylex_token: #[align=centre]#{pane_index} (#{pane_id})
1779957977.840260 yylex_token: end at WS
1779957977.840269 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1779957977.840281 yylex_token: end at WS
1779957977.840290 yylex_token: <
1779957977.840300 yylex_token: end at WS
1779957977.840310 yylex_token: send
1779957977.840319 yylex_token: end at WS
1779957977.840326 yylex_token: -X
1779957977.840337 yylex_token: end at }
1779957977.840346 yylex_token: history-top
1779957977.840359 yylex_token: end at WS
1779957977.840368 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1779957977.840375 yylex_token: end at WS
1779957977.840385 yylex_token: >
1779957977.840394 yylex_token: end at WS
1779957977.840402 yylex_token: send
1779957977.840411 yylex_token: end at WS
1779957977.840420 yylex_token: -X
1779957977.840430 yylex_token: end at }
1779957977.840438 yylex_token: history-bottom
1779957977.840444 yylex_token: end at WS
1779957977.840453 yylex_token: 
1779957977.840467 yylex_token: end at WS
1779957977.840474 yylex_token: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1779957977.840483 yylex_token: end at WS
1779957977.840492 yylex_token: C-r
1779957977.840502 yylex_token: end at WS
1779957977.840509 yylex_token: if
1779957977.840517 yylex_token: end at WS
1779957977.840526 yylex_token: -F
1779957977.840544 yylex_token: end at WS
1779957977.840551 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1779957977.840558 yylex_token: end at ;
1779957977.840567 yylex_token: copy-mode -t=
1779957977.840573 yylex_token: end at WS
1779957977.840580 yylex_token: send
1779957977.840586 yylex_token: end at WS
1779957977.840594 yylex_token: -Xt=
1779957977.840603 yylex_token: end at WS
1779957977.840609 yylex_token: search-backward
1779957977.840616 yylex_token: end at WS
1779957977.840622 yylex_token: --
1779957977.840631 yylex_token: end at }
1779957977.840641 yylex_token: #{q:mouse_word}
1779957977.840654 yylex_token: end at WS
1779957977.840665 yylex_token: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1779957977.840673 yylex_token: end at WS
1779957977.840685 yylex_token: C-y
1779957977.840697 yylex_token: end at WS
1779957977.840704 yylex_token: copy-mode
1779957977.840711 yylex_token: end at ;
1779957977.840723 yylex_token: -q
1779957977.840731 yylex_token: end at WS
1779957977.840739 yylex_token: send-keys
1779957977.840750 yylex_token: end at WS
1779957977.840761 yylex_token: -l
1779957977.840771 yylex_token: end at WS
1779957977.840781 yylex_token: --
1779957977.840795 yylex_token: end at }
1779957977.840807 yylex_token: #{q:mouse_word}
1779957977.840821 yylex_token: end at WS
1779957977.840831 yylex_token: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1779957977.840841 yylex_token: end at WS
1779957977.840852 yylex_token: c
1779957977.840869 yylex_token: end at WS
1779957977.840881 yylex_token: copy-mode
1779957977.840894 yylex_token: end at ;
1779957977.840903 yylex_token: -q
1779957977.840914 yylex_token: end at WS
1779957977.840926 yylex_token: set-buffer
1779957977.840934 yylex_token: end at WS
1779957977.840946 yylex_token: --
1779957977.840957 yylex_token: end at }
1779957977.840966 yylex_token: #{q:mouse_word}
1779957977.840980 yylex_token: end at WS
1779957977.840991 yylex_token: #{?mouse_line,Copy Line,}
1779957977.841000 yylex_token: end at WS
1779957977.841009 yylex_token: l
1779957977.841019 yylex_token: end at WS
1779957977.841026 yylex_token: copy-mode
1779957977.841036 yylex_token: end at ;
1779957977.841047 yylex_token: -q
1779957977.841058 yylex_token: end at WS
1779957977.841067 yylex_token: set-buffer
1779957977.841076 yylex_token: end at WS
1779957977.841088 yylex_token: --
1779957977.841099 yylex_token: end at }
1779957977.841109 yylex_token: #{q:mouse_line}
1779957977.841119 yylex_token: end at WS
1779957977.841129 yylex_token: 
1779957977.841144 yylex_token: end at WS
1779957977.841152 yylex_token: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1779957977.841165 yylex_token: end at WS
1779957977.841174 yylex_token: C-h
1779957977.841185 yylex_token: end at WS
1779957977.841192 yylex_token: copy-mode
1779957977.841206 yylex_token: end at ;
1779957977.841219 yylex_token: -q
1779957977.841229 yylex_token: end at WS
1779957977.841238 yylex_token: send-keys
1779957977.841247 yylex_token: end at WS
1779957977.841258 yylex_token: -l
1779957977.841265 yylex_token: end at WS
1779957977.841276 yylex_token: --
1779957977.841288 yylex_token: end at }
1779957977.841296 yylex_token: #{q:mouse_hyperlink}
1779957977.841313 yylex_token: end at WS
1779957977.841324 yylex_token: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1779957977.841337 yylex_token: end at WS
1779957977.841345 yylex_token: h
1779957977.841356 yylex_token: end at WS
1779957977.841364 yylex_token: copy-mode
1779957977.841373 yylex_token: end at ;
1779957977.841386 yylex_token: -q
1779957977.841399 yylex_token: end at WS
1779957977.841410 yylex_token: set-buffer
1779957977.841419 yylex_token: end at WS
1779957977.841429 yylex_token: --
1779957977.841440 yylex_token: end at }
1779957977.841450 yylex_token: #{q:mouse_hyperlink}
1779957977.841459 yylex_token: end at WS
1779957977.841469 yylex_token: 
1779957977.841479 yylex_token: end at WS
1779957977.841488 yylex_token: Horizontal Split
1779957977.841498 yylex_token: end at WS
1779957977.841508 yylex_token: h
1779957977.841519 yylex_token: end at WS
1779957977.841527 yylex_token: split-window
1779957977.841550 yylex_token: end at }
1779957977.841563 yylex_token: -h
1779957977.841578 yylex_token: end at WS
1779957977.841587 yylex_token: Vertical Split
1779957977.841597 yylex_token: end at WS
1779957977.841606 yylex_token: v
1779957977.841615 yylex_token: end at WS
1779957977.841623 yylex_token: split-window
1779957977.841632 yylex_token: end at }
1779957977.841639 yylex_token: -v
1779957977.841647 yylex_token: end at WS
1779957977.841656 yylex_token: 
1779957977.841666 yylex_token: end at WS
1779957977.841678 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Up
1779957977.841684 yylex_token: end at WS
1779957977.841692 yylex_token: u
1779957977.841700 yylex_token: end at WS
1779957977.841707 yylex_token: swap-pane
1779957977.841715 yylex_token: end at }
1779957977.841724 yylex_token: -U
1779957977.841735 yylex_token: end at WS
1779957977.841746 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Down
1779957977.841754 yylex_token: end at WS
1779957977.841763 yylex_token: d
1779957977.841772 yylex_token: end at WS
1779957977.841780 yylex_token: swap-pane
1779957977.841793 yylex_token: end at }
1779957977.841803 yylex_token: -D
1779957977.841815 yylex_token: end at WS
1779957977.841826 yylex_token: #{?pane_marked_set,,-}Swap Marked
1779957977.841834 yylex_token: end at WS
1779957977.841845 yylex_token: s
1779957977.841856 yylex_token: end at }
1779957977.841865 yylex_token: swap-pane
1779957977.841875 yylex_token: end at WS
1779957977.841894 yylex_token: 
1779957977.841905 yylex_token: end at WS
1779957977.841916 yylex_token: Kill
1779957977.841923 yylex_token: end at WS
1779957977.841932 yylex_token: X
1779957977.841943 yylex_token: end at }
1779957977.841954 yylex_token: kill-pane
1779957977.841965 yylex_token: end at WS
1779957977.841974 yylex_token: Respawn
1779957977.841984 yylex_token: end at WS
1779957977.841994 yylex_token: R
1779957977.842005 yylex_token: end at WS
1779957977.842015 yylex_token: respawn-pane
1779957977.842029 yylex_token: end at }
1779957977.842041 yylex_token: -k
1779957977.842052 yylex_token: end at WS
1779957977.842061 yylex_token: #{?pane_marked,Unmark,Mark}
1779957977.842071 yylex_token: end at WS
1779957977.842081 yylex_token: m
1779957977.842091 yylex_token: end at WS
1779957977.842100 yylex_token: select-pane
1779957977.842110 yylex_token: end at }
1779957977.842120 yylex_token: -m
1779957977.842133 yylex_token: end at WS
1779957977.842141 yylex_token: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1779957977.842151 yylex_token: end at WS
1779957977.842160 yylex_token: z
1779957977.842170 yylex_token: end at WS
1779957977.842178 yylex_token: resize-pane
1779957977.842188 yylex_token: end at }
1779957977.842197 yylex_token: -Z
1779957977.842210 cmd_parse_build_commands 0:0: bind
1779957977.842220 cmd_parse_build_commands 0:1: -n
1779957977.842229 cmd_parse_build_commands 0:2: M-MouseDown3Pane
1779957977.842239 cmd_parse_build_commands 0:3 0:0: display-menu
1779957977.842247 cmd_parse_build_commands 0:3 0:1: -t=
1779957977.842256 cmd_parse_build_commands 0:3 0:2: -xM
1779957977.842266 cmd_parse_build_commands 0:3 0:3: -yM
1779957977.842276 cmd_parse_build_commands 0:3 0:4: -T
1779957977.842285 cmd_parse_build_commands 0:3 0:5: #[align=centre]#{pane_index} (#{pane_id})
1779957977.842294 cmd_parse_build_commands 0:3 0:6: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1779957977.842304 cmd_parse_build_commands 0:3 0:7: <
1779957977.842313 cmd_parse_build_commands 0:3 0:8 0:0: send
1779957977.842321 cmd_parse_build_commands 0:3 0:8 0:1: -X
1779957977.842331 cmd_parse_build_commands 0:3 0:8 0:2: history-top
1779957977.842341 cmd_parse_build_commands 0:3 0:9: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1779957977.842350 cmd_parse_build_commands 0:3 0:10: >
1779957977.842358 cmd_parse_build_commands 0:3 0:11 0:0: send
1779957977.842369 cmd_parse_build_commands 0:3 0:11 0:1: -X
1779957977.842378 cmd_parse_build_commands 0:3 0:11 0:2: history-bottom
1779957977.842388 cmd_parse_build_commands 0:3 0:12: 
1779957977.842398 cmd_parse_build_commands 0:3 0:13: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1779957977.842406 cmd_parse_build_commands 0:3 0:14: C-r
1779957977.842417 cmd_parse_build_commands 0:3 0:15 0:0: if
1779957977.842427 cmd_parse_build_commands 0:3 0:15 0:1: -F
1779957977.842437 cmd_parse_build_commands 0:3 0:15 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1779957977.842445 cmd_parse_build_commands 0:3 0:15 0:3: copy-mode -t=
1779957977.842455 cmd_parse_build_commands 0:3 0:15 1:0: send
1779957977.842465 cmd_parse_build_commands 0:3 0:15 1:1: -Xt=
1779957977.842473 cmd_parse_build_commands 0:3 0:15 1:2: search-backward
1779957977.842484 cmd_parse_build_commands 0:3 0:15 1:3: --
1779957977.842494 cmd_parse_build_commands 0:3 0:15 1:4: #{q:mouse_word}
1779957977.842503 cmd_parse_build_commands 0:3 0:16: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1779957977.842516 cmd_parse_build_commands 0:3 0:17: C-y
1779957977.842524 cmd_parse_build_commands 0:3 0:18 0:0: copy-mode
1779957977.842542 cmd_parse_build_commands 0:3 0:18 0:1: -q
1779957977.842553 cmd_parse_build_commands 0:3 0:18 1:0: send-keys
1779957977.842563 cmd_parse_build_commands 0:3 0:18 1:1: -l
1779957977.842571 cmd_parse_build_commands 0:3 0:18 1:2: --
1779957977.842581 cmd_parse_build_commands 0:3 0:18 1:3: #{q:mouse_word}
1779957977.842589 cmd_parse_build_commands 0:3 0:19: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1779957977.842598 cmd_parse_build_commands 0:3 0:20: c
1779957977.842618 cmd_parse_build_commands 0:3 0:21 0:0: copy-mode
1779957977.842632 cmd_parse_build_commands 0:3 0:21 0:1: -q
1779957977.842645 cmd_parse_build_commands 0:3 0:21 1:0: set-buffer
1779957977.842657 cmd_parse_build_commands 0:3 0:21 1:1: --
1779957977.842668 cmd_parse_build_commands 0:3 0:21 1:2: #{q:mouse_word}
1779957977.842677 cmd_parse_build_commands 0:3 0:22: #{?mouse_line,Copy Line,}
1779957977.842687 cmd_parse_build_commands 0:3 0:23: l
1779957977.842700 cmd_parse_build_commands 0:3 0:24 0:0: copy-mode
1779957977.842711 cmd_parse_build_commands 0:3 0:24 0:1: -q
1779957977.842723 cmd_parse_build_commands 0:3 0:24 1:0: set-buffer
1779957977.842731 cmd_parse_build_commands 0:3 0:24 1:1: --
1779957977.842742 cmd_parse_build_commands 0:3 0:24 1:2: #{q:mouse_line}
1779957977.842754 cmd_parse_build_commands 0:3 0:25: 
1779957977.842767 cmd_parse_build_commands 0:3 0:26: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1779957977.842778 cmd_parse_build_commands 0:3 0:27: C-h
1779957977.842790 cmd_parse_build_commands 0:3 0:28 0:0: copy-mode
1779957977.842801 cmd_parse_build_commands 0:3 0:28 0:1: -q
1779957977.842813 cmd_parse_build_commands 0:3 0:28 1:0: send-keys
1779957977.842821 cmd_parse_build_commands 0:3 0:28 1:1: -l
1779957977.842831 cmd_parse_build_commands 0:3 0:28 1:2: --
1779957977.842844 cmd_parse_build_commands 0:3 0:28 1:3: #{q:mouse_hyperlink}
1779957977.842852 cmd_parse_build_commands 0:3 0:29: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1779957977.842862 cmd_parse_build_commands 0:3 0:30: h
1779957977.842872 cmd_parse_build_commands 0:3 0:31 0:0: copy-mode
1779957977.842881 cmd_parse_build_commands 0:3 0:31 0:1: -q
1779957977.842890 cmd_parse_build_commands 0:3 0:31 1:0: set-buffer
1779957977.842900 cmd_parse_build_commands 0:3 0:31 1:1: --
1779957977.842909 cmd_parse_build_commands 0:3 0:31 1:2: #{q:mouse_hyperlink}
1779957977.842919 cmd_parse_build_commands 0:3 0:32: 
1779957977.842928 cmd_parse_build_commands 0:3 0:33: Horizontal Split
1779957977.842938 cmd_parse_build_commands 0:3 0:34: h
1779957977.842948 cmd_parse_build_commands 0:3 0:35 0:0: split-window
1779957977.842956 cmd_parse_build_commands 0:3 0:35 0:1: -h
1779957977.842963 cmd_parse_build_commands 0:3 0:36: Vertical Split
1779957977.842972 cmd_parse_build_commands 0:3 0:37: v
1779957977.842981 cmd_parse_build_commands 0:3 0:38 0:0: split-window
1779957977.842989 cmd_parse_build_commands 0:3 0:38 0:1: -v
1779957977.842998 cmd_parse_build_commands 0:3 0:39: 
1779957977.843009 cmd_parse_build_commands 0:3 0:40: #{?#{>:#{window_panes},1},,-}Swap Up
1779957977.843017 cmd_parse_build_commands 0:3 0:41: u
1779957977.843027 cmd_parse_build_commands 0:3 0:42 0:0: swap-pane
1779957977.843039 cmd_parse_build_commands 0:3 0:42 0:1: -U
1779957977.843051 cmd_parse_build_commands 0:3 0:43: #{?#{>:#{window_panes},1},,-}Swap Down
1779957977.843062 cmd_parse_build_commands 0:3 0:44: d
1779957977.843070 cmd_parse_build_commands 0:3 0:45 0:0: swap-pane
1779957977.843078 cmd_parse_build_commands 0:3 0:45 0:1: -D
1779957977.843087 cmd_parse_build_commands 0:3 0:46: #{?pane_marked_set,,-}Swap Marked
1779957977.843096 cmd_parse_build_commands 0:3 0:47: s
1779957977.843105 cmd_parse_build_commands 0:3 0:48 0:0: swap-pane
1779957977.843114 cmd_parse_build_commands 0:3 0:49: 
1779957977.843123 cmd_parse_build_commands 0:3 0:50: Kill
